23 
40. 47. 0.158 0.7
3.	0.24	3.6
4.	0.54	35.0
5.	0.69	89.2
6.	0.75	165.5
7.	0.76	266.2
8.	0.75	392.8
9.	0.69	518.0
10.	0.60	605.7
11.	0.50	646.5
12.	0.42	660.0
13.	0.36	660.0
14.	0.32	660.0
15.	0.29	660.0
16.	0.26	660.0
17.	0.25	660.0
18.	0.23	660.0
19.	0.22	660.0
20.	0.21	660.0
21.	0.20	660.0
22.	0.20	660.0
23.	0.19	660.0
24.	0.19	660.0
25.	0.18	660.0
