23 
36. 13. 0.158 0.0
3.	0.24	0.2
4.	0.54	2.1
5.	0.69	5.4
6.	0.75	10.0
7.	0.76	16.1
8.	0.75	23.8
9.	0.69	31.4
10.	0.60	36.7
11.	0.50	39.2
12.	0.42	40.0
13.	0.36	40.0
14.	0.32	40.0
15.	0.29	40.0
16.	0.26	40.0
17.	0.25	40.0
18.	0.23	40.0
19.	0.22	40.0
20.	0.21	40.0
21.	0.20	40.0
22.	0.20	40.0
23.	0.19	40.0
24.	0.19	40.0
25.	0.18	40.0
