23 
40. 39. 0.158 0.5
3.	0.24	2.7
4.	0.54	26.5
5.	0.69	67.5
6.	0.75	125.4
7.	0.76	201.7
8.	0.75	297.6
9.	0.69	392.5
10.	0.60	458.9
11.	0.50	489.8
12.	0.42	500.0
13.	0.36	500.0
14.	0.32	500.0
15.	0.29	500.0
16.	0.26	500.0
17.	0.25	500.0
18.	0.23	500.0
19.	0.22	500.0
20.	0.21	500.0
21.	0.20	500.0
22.	0.20	500.0
23.	0.19	500.0
24.	0.19	500.0
25.	0.18	500.0
