23 
30. 23. 0.158 0.2
3.	0.24	1.1
4.	0.54	10.6
5.	0.69	27.0
6.	0.75	50.2
7.	0.76	80.7
8.	0.75	119.0
9.	0.69	157.0
10.	0.60	183.6
11.	0.50	195.9
12.	0.42	200.0
13.	0.36	200.0
14.	0.32	200.0
15.	0.29	200.0
16.	0.26	200.0
17.	0.25	200.0
18.	0.23	200.0
19.	0.22	200.0
20.	0.21	200.0
21.	0.20	200.0
22.	0.20	200.0
23.	0.19	200.0
24.	0.19	200.0
25.	0.18	200.0
