23 
14. 7. 0.158 0.0
3.	0.24	0.1
4.	0.54	0.8
5.	0.69	2.2
6.	0.75	4.0
7.	0.76	6.5
8.	0.75	9.5
9.	0.69	12.6
10.	0.60	14.7
11.	0.50	15.7
12.	0.42	16.0
13.	0.36	16.0
14.	0.32	16.0
15.	0.29	16.0
16.	0.26	16.0
17.	0.25	16.0
18.	0.23	16.0
19.	0.22	16.0
20.	0.21	16.0
21.	0.20	16.0
22.	0.20	16.0
23.	0.19	16.0
24.	0.19	16.0
25.	0.18	16.0
