23 
24. 15. 0.158 0.1
3.	0.24	0.3
4.	0.54	2.6
5.	0.69	6.8
6.	0.75	12.5
7.	0.76	20.2
8.	0.75	29.8
9.	0.69	39.2
10.	0.60	45.9
11.	0.50	49.0
12.	0.42	50.0
13.	0.36	50.0
14.	0.32	50.0
15.	0.29	50.0
16.	0.26	50.0
17.	0.25	50.0
18.	0.23	50.0
19.	0.22	50.0
20.	0.21	50.0
21.	0.20	50.0
22.	0.20	50.0
23.	0.19	50.0
24.	0.19	50.0
25.	0.18	50.0
