23 
30. 30. 0.158 0.2
3.	0.24	1.2
4.	0.54	12.2
5.	0.69	31.1
6.	0.75	57.7
7.	0.76	92.8
8.	0.75	136.9
9.	0.69	180.5
10.	0.60	211.1
11.	0.50	225.3
12.	0.42	230.0
13.	0.36	230.0
14.	0.32	230.0
15.	0.29	230.0
16.	0.26	230.0
17.	0.25	230.0
18.	0.23	230.0
19.	0.22	230.0
20.	0.21	230.0
21.	0.20	230.0
22.	0.20	230.0
23.	0.19	230.0
24.	0.19	230.0
25.	0.18	230.0
