23 
60. 57. 0.158 1.0
3.	0.24	5.4
4.	0.54	53.0
5.	0.69	135.1
6.	0.75	250.8
7.	0.76	403.3
8.	0.75	595.2
9.	0.69	784.9
10.	0.60	917.8
11.	0.50	979.6
12.	0.42	1000.0
13.	0.36	1000.0
14.	0.32	1000.0
15.	0.29	1000.0
16.	0.26	1000.0
17.	0.25	1000.0
18.	0.23	1000.0
19.	0.22	1000.0
20.	0.21	1000.0
21.	0.20	1000.0
22.	0.20	1000.0
23.	0.19	1000.0
24.	0.19	1000.0
25.	0.18	1000.0
