23 
80. 95. 0.158 2.1
3.	0.26	10.9
4.	0.54	88.8
5.	0.66	216.5
6.	0.71	400.9
7.	0.73	656.7
8.	0.74	993.5
9.	0.74	1405.5
10.	0.69	1796.3
11.	0.59	2024.6
12.	0.49	2087.8
13.	0.41	2098.7
14.	0.36	2100.0
15.	0.32	2100.0
16.	0.29	2100.0
17.	0.27	2100.0
18.	0.25	2100.0
19.	0.23	2100.0
20.	0.22	2100.0
21.	0.22	2100.0
22.	0.21	2100.0
23.	0.20	2100.0
24.	0.20	2100.0
25.	0.19	2100.0
