23 
25. 7. 0.158 0.0
3.	0.24	0.1
4.	0.54	0.5
5.	0.69	1.4
6.	0.75	2.5
7.	0.76	4.0
8.	0.75	6.0
9.	0.69	7.8
10.	0.60	9.2
11.	0.50	9.8
12.	0.42	10.0
13.	0.36	10.0
14.	0.32	10.0
15.	0.29	10.0
16.	0.26	10.0
17.	0.25	10.0
18.	0.23	10.0
19.	0.22	10.0
20.	0.21	10.0
21.	0.20	10.0
22.	0.20	10.0
23.	0.19	10.0
24.	0.19	10.0
25.	0.18	10.0
