23 
74. 64. 0.158 1.2
3.	0.24	6.8
4.	0.54	66.2
5.	0.69	168.9
6.	0.75	313.5
7.	0.76	504.1
8.	0.75	744.0
9.	0.69	981.1
10.	0.60	1147.2
11.	0.50	1224.5
12.	0.42	1250.0
13.	0.36	1250.0
14.	0.32	1250.0
15.	0.29	1250.0
16.	0.26	1250.0
17.	0.25	1250.0
18.	0.23	1250.0
19.	0.22	1250.0
20.	0.21	1250.0
21.	0.20	1250.0
22.	0.20	1250.0
23.	0.19	1250.0
24.	0.19	1250.0
25.	0.18	1250.0
