23 
30. 17. 0.158 0.1
3.	0.24	0.8
4.	0.54	7.9
5.	0.69	20.3
6.	0.75	37.6
7.	0.76	60.5
8.	0.75	89.3
9.	0.69	117.7
10.	0.60	137.7
11.	0.50	146.9
12.	0.42	150.0
13.	0.36	150.0
14.	0.32	150.0
15.	0.29	150.0
16.	0.26	150.0
17.	0.25	150.0
18.	0.23	150.0
19.	0.22	150.0
20.	0.21	150.0
21.	0.20	150.0
22.	0.20	150.0
23.	0.19	150.0
24.	0.19	150.0
25.	0.18	150.0
