23 
30. 27. 0.158 0.2
3.	0.24	1.2
4.	0.54	11.9
5.	0.69	30.4
6.	0.75	56.4
7.	0.76	90.7
8.	0.75	133.9
9.	0.69	176.6
10.	0.60	206.5
11.	0.50	220.4
12.	0.42	225.0
13.	0.36	225.0
14.	0.32	225.0
15.	0.29	225.0
16.	0.26	225.0
17.	0.25	225.0
18.	0.23	225.0
19.	0.22	225.0
20.	0.21	225.0
21.	0.20	225.0
22.	0.20	225.0
23.	0.19	225.0
24.	0.19	225.0
25.	0.18	225.0
