23 
20. 4. 0.158 0.0
3.	0.24	0.1
4.	0.54	1.0
5.	0.69	2.4
6.	0.75	4.5
7.	0.76	7.3
8.	0.75	10.7
9.	0.69	14.1
10.	0.60	16.5
11.	0.50	17.6
12.	0.42	18.0
13.	0.36	18.0
14.	0.32	18.0
15.	0.29	18.0
16.	0.26	18.0
17.	0.25	18.0
18.	0.23	18.0
19.	0.22	18.0
20.	0.21	18.0
21.	0.20	18.0
22.	0.20	18.0
23.	0.19	18.0
24.	0.19	18.0
25.	0.18	18.0
