23 
30. 18. 0.158 0.1
3.	0.24	0.5
4.	0.54	5.3
5.	0.69	13.5
6.	0.75	25.1
7.	0.76	40.3
8.	0.75	59.5
9.	0.69	78.5
10.	0.60	91.8
11.	0.50	98.0
12.	0.42	100.0
13.	0.36	100.0
14.	0.32	100.0
15.	0.29	100.0
16.	0.26	100.0
17.	0.25	100.0
18.	0.23	100.0
19.	0.22	100.0
20.	0.21	100.0
21.	0.20	100.0
22.	0.20	100.0
23.	0.19	100.0
24.	0.19	100.0
25.	0.18	100.0
