23 
80. 100. 0.158 1.6
3.	0.24	8.6
4.	0.54	84.8
5.	0.69	216.2
6.	0.75	401.3
7.	0.76	645.3
8.	0.75	952.3
9.	0.69	1255.8
10.	0.60	1468.5
11.	0.50	1567.4
12.	0.42	1600.0
13.	0.36	1600.0
14.	0.32	1600.0
15.	0.29	1600.0
16.	0.26	1600.0
17.	0.25	1600.0
18.	0.23	1600.0
19.	0.22	1600.0
20.	0.21	1600.0
21.	0.20	1600.0
22.	0.20	1600.0
23.	0.19	1600.0
24.	0.19	1600.0
25.	0.18	1600.0
