23 
85. 70. 0.158 1.5
3.	0.24	8.1
4.	0.54	79.5
5.	0.69	202.7
6.	0.75	376.2
7.	0.76	604.9
8.	0.75	892.8
9.	0.69	1177.4
10.	0.60	1376.7
11.	0.50	1469.4
12.	0.42	1500.0
13.	0.36	1500.0
14.	0.32	1500.0
15.	0.29	1500.0
16.	0.26	1500.0
17.	0.25	1500.0
18.	0.23	1500.0
19.	0.22	1500.0
20.	0.21	1500.0
21.	0.20	1500.0
22.	0.20	1500.0
23.	0.19	1500.0
24.	0.19	1500.0
25.	0.18	1500.0
