23 
78. 82. 0.158 1.6
3.	0.24	8.9
4.	0.54	87.4
5.	0.69	222.9
6.	0.75	413.8
7.	0.76	665.4
8.	0.75	982.1
9.	0.69	1295.1
10.	0.60	1514.4
11.	0.50	1616.3
12.	0.42	1650.0
13.	0.36	1650.0
14.	0.32	1650.0
15.	0.29	1650.0
16.	0.26	1650.0
17.	0.25	1650.0
18.	0.23	1650.0
19.	0.22	1650.0
20.	0.21	1650.0
21.	0.20	1650.0
22.	0.20	1650.0
23.	0.19	1650.0
24.	0.19	1650.0
25.	0.18	1650.0
